Epoch,Num trials,Number correct,Time
0,15800,960,27.709144364000167
1,15800,2285,22.98584548600047
2,15800,4605,23.522069841000302
3,15800,6622,23.171993035000014
4,15800,8232,23.171780257000137
5,15800,9140,23.241143500999897
6,15800,9607,22.706429844000013
7,15800,10279,22.655135882999275
8,15800,10796,22.55584877899946
9,15800,11335,22.46010095099973
10,15800,11676,22.23165206900012
11,15800,11923,22.01900084600038
12,15800,12113,22.00014067600023
13,15800,12290,21.815946185999564
14,15800,12727,21.812762495999777
15,15800,12949,21.74620786000014
16,15800,12959,21.588568957999087
17,15800,13151,21.51254126299864
18,15800,13246,21.32519525099997
19,15800,13175,21.219030284000837
20,15800,13430,21.236532520000765
21,15800,13515,21.3327996299995
22,15800,13505,21.000800444999186
23,15800,13577,20.91254423400096
24,15800,13717,20.940611166999588
25,15800,13744,20.868231693999405
26,15800,13822,20.916612922999775
27,15800,13877,20.689269510001395
28,15800,13984,20.809802630001286
29,15800,13958,20.739061466998464
30,15800,14175,20.78085816699968
31,15800,14109,20.65895793299933
32,15800,14146,20.634335676000774
33,15800,14183,20.591919767000945
34,15800,14212,20.634090112000194
35,15800,14301,20.61193210000056
36,15800,14336,20.597786452000946
37,15800,14350,20.54315616799977
38,15800,14319,20.45618353899954
39,15800,14474,20.587375701999918
40,15800,14456,20.463014244000078
41,15800,14511,20.458459909999874
42,15800,14508,20.466468892000194
43,15800,14605,20.506459153000833
44,15800,14618,20.407617357999698
45,15800,14606,20.357989873000406
46,15800,14654,20.494221551998635
47,15800,14660,20.39476962200024
48,15800,14709,20.390799388000232
49,15800,14695,20.345002033998753
